discount_id,description,discount_value,start_date,end_date
279,Marriage subject act wife third cultural.,37.88,2024-04-13 18:23:02.118245,2024-04-14 22:03:46.648469
280,Laugh majority chair himself.,23.91,2024-08-29 20:02:14.920998,2024-07-25 23:13:30.411141
281,Democrat others today prove side only field.,27.8,2024-04-21 21:24:14.947409,2024-01-30 21:02:03.841751
282,Week authority game alone reduce shoulder.,46.19,2024-02-29 19:46:47.179963,2024-03-07 01:53:56.178572
283,Movement every matter race world accept.,45.16,2024-03-09 00:56:13.859321,2024-05-02 15:12:39.034503
284,Choose million free have specific once television people.,30.37,2024-04-28 00:06:45.342687,2024-07-11 15:14:23.529985
285,Issue whole kid item president or care.,33.95,2024-06-11 07:23:51.136909,2024-06-04 20:23:47.784751
286,Available decide door debate image visit toward.,45.81,2024-01-27 07:06:20.642020,2024-06-21 00:37:00.264581
287,Young wonder medical degree ago main cover.,19.87,2024-06-14 19:06:33.436559,2024-03-21 17:36:23.629232
288,Loss common concern.,29.59,2024-02-20 08:22:16.025199,2024-06-11 14:45:56.071520
289,Section out marriage can reflect white benefit.,42.12,2024-01-08 19:20:14.098700,2024-08-20 17:19:10.363368
290,Tv policy source make.,10.74,2024-09-06 00:33:49.036061,2024-07-09 10:04:09.816717
291,Support century sign it take away.,28.87,2024-06-15 05:18:30.383214,2024-08-04 07:27:32.918183
292,Last travel cause likely opportunity owner key film.,43.52,2024-06-12 19:16:40.942361,2024-06-18 15:11:17.404864
293,Car operation imagine project window nearly itself.,25.05,2024-07-05 23:59:54.006656,2024-08-21 12:57:35.233970
294,Get fly art.,42.73,2024-01-30 13:57:42.109298,2024-03-31 06:33:50.016269
295,Majority beautiful wide build.,21.2,2024-06-08 10:55:51.775875,2024-08-14 14:23:57.464511
296,Crime open series fight Republican.,8.39,2024-05-18 22:43:25.784309,2024-07-15 04:20:54.647537
297,Management direction without power.,32.33,2024-07-04 11:27:11.283226,2024-04-06 07:06:22.784865
298,Plan Democrat sound day activity quite cause.,6.71,2024-04-29 03:46:09.167940,2024-04-03 04:36:41.444071
299,Key PM look police natural.,44.85,2024-04-12 08:32:39.501214,2024-05-10 03:12:57.537465
300,A appear long through authority send fly.,27.72,2024-08-24 19:29:21.222085,2024-09-03 20:58:46.634562
301,Radio evening other artist threat get protect.,48.58,2024-02-03 05:21:21.308498,2024-03-24 03:45:47.556942
302,State remember alone brother.,29.29,2024-08-13 21:43:48.716711,2024-08-11 09:01:54.766446
303,What everybody your effect option full machine.,30.68,2024-09-14 05:40:24.107238,2024-09-09 16:04:26.736274
304,Young newspaper Democrat feeling foreign team.,28.03,2024-07-05 05:16:36.255250,2024-08-19 18:36:43.688809
305,Hold significant food one whatever cost.,48.35,2024-08-22 16:23:20.326028,2024-01-17 00:58:19.281504
306,Son spring street investment development.,48.0,2024-02-21 21:01:21.078092,2024-04-10 02:58:13.925320
307,Movement model fall case they.,24.89,2024-02-29 23:48:11.711902,2024-08-11 05:25:08.920233
308,Nor back send.,46.6,2024-05-24 05:55:58.618415,2024-05-08 03:44:37.859368
309,President level she cell money soon reality.,39.27,2024-06-06 08:44:31.815585,2024-04-11 09:16:09.780318
310,It poor next increase carry special.,11.97,2024-06-04 20:04:56.154718,2024-07-15 01:03:04.199104
311,Significant top language respond ago maybe sit if.,29.14,2024-09-09 16:13:24.697510,2024-05-06 10:36:25.431944
312,Expert discussion never gun population.,27.63,2024-08-19 04:13:11.898023,2024-07-01 23:26:04.950434
313,No bag face.,9.9,2024-01-17 05:22:51.547616,2024-04-06 23:47:40.502078
314,Chair thus quite.,26.0,2024-08-19 03:30:33.818279,2024-08-21 01:59:59.001520
315,Management effort note old available hotel floor.,30.67,2024-06-25 19:40:36.766601,2024-03-13 19:14:48.634294
316,Safe theory mission read magazine including.,34.04,2024-03-03 23:26:24.289289,2024-03-18 07:39:55.514867
317,Tax trial article day specific.,47.82,2024-05-22 13:28:03.936772,2024-07-25 21:00:15.717340
318,Quality defense significant smile better.,16.76,2024-02-09 21:22:37.103036,2024-07-01 08:05:46.886778
319,Time policy serve catch air.,22.38,2024-08-18 22:20:17.590385,2024-08-03 14:22:16.001329
320,Miss sea along.,45.31,2024-02-18 05:16:47.613944,2024-09-09 04:02:34.356504
321,His reveal but individual.,40.96,2024-09-16 20:12:15.062159,2024-07-22 01:21:21.494674
322,Positive including do eye attorney.,25.78,2024-04-11 20:26:55.135270,2024-06-02 04:47:29.960745
323,Country financial activity side result forget.,13.87,2024-05-30 00:28:28.425481,2024-04-30 21:51:14.938907
324,Condition eight stop thank lay response.,10.77,2024-04-21 03:59:15.049783,2024-05-07 21:32:11.456921
325,Product one senior yourself face.,5.75,2024-02-29 21:41:34.851249,2024-01-06 00:01:29.198519
326,Woman stage war probably economic suffer.,49.33,2024-08-10 15:36:17.637918,2024-06-17 20:19:18.303808
327,Keep wife possible across laugh.,12.11,2024-01-30 04:12:44.903839,2024-03-14 06:06:42.623387
328,Seek center executive action agency its response.,8.92,2024-05-26 13:27:32.422097,2024-05-19 22:54:07.119391
329,One class keep friend past have street.,12.61,2024-01-25 08:26:49.801266,2024-04-30 01:57:05.256352
330,Learn last into event sell book.,34.26,2024-08-16 23:23:04.182206,2024-06-22 01:17:56.230771
331,Style culture push bed present mouth collection.,13.02,2024-05-03 20:17:21.384567,2024-03-19 19:15:47.507278
332,Building avoid writer.,27.43,2024-08-06 11:19:14.951303,2024-06-04 07:54:52.245515
333,Modern theory somebody court.,26.65,2024-05-15 02:35:20.797660,2024-04-26 03:51:42.166843
334,Serve decade first less wish hair.,13.51,2024-07-12 09:56:32.245602,2024-04-04 05:07:12.029369
335,Yourself window feeling.,32.15,2024-09-13 04:45:43.261014,2024-02-22 02:40:50.167363
336,Wait rock whose away allow mouth hold.,49.34,2024-01-09 04:35:13.267666,2024-06-19 16:45:47.389299
337,Growth woman important media perhaps.,10.29,2024-07-31 06:21:45.648437,2024-07-07 05:54:57.036505
338,For hospital behind none wish cost city.,17.47,2024-04-01 13:33:29.383252,2024-06-05 02:30:43.493041
339,Possible heart save purpose beautiful worry.,46.44,2024-03-08 13:52:52.950798,2024-08-06 13:27:28.809962
340,Scene accept specific far.,11.07,2024-08-02 09:34:13.057631,2024-08-25 01:18:40.470315
341,Drop trial must worker return decide local.,14.08,2024-04-09 03:53:42.582919,2024-01-14 03:04:43.911122
342,Bit table line.,17.48,2024-05-20 04:29:46.973394,2024-09-19 13:39:30.535701
343,Concern kid wear lot partner.,14.35,2024-06-11 03:48:45.053303,2024-04-18 21:28:20.078590
344,Federal far pressure something father son usually.,7.97,2024-07-03 06:33:29.271639,2024-04-18 20:26:34.700084
345,Response exist better staff simple.,37.95,2024-04-22 10:45:03.757102,2024-02-04 21:20:27.138814
346,Cup wish set really high can old.,41.89,2024-08-14 13:24:26.205786,2024-01-16 06:04:08.435894
347,Probably increase pull writer visit strategy.,19.01,2024-03-08 01:15:48.286524,2024-09-20 04:51:21.573851
348,Inside meeting full teach.,18.0,2024-07-13 14:13:22.058156,2024-07-15 09:13:29.143855
349,Black personal get girl eight eat game.,19.76,2024-02-14 21:19:40.566385,2024-09-21 00:28:35.055425
350,The near again establish almost choice.,25.62,2024-01-05 07:18:04.631653,2024-08-27 00:44:30.464278
351,Police natural job consider him option.,36.67,2024-06-27 22:32:08.603951,2024-02-27 09:25:40.465026
352,Each western stay southern energy newspaper.,14.51,2024-08-28 14:19:45.499026,2024-09-16 22:43:55.241634
353,Well against rich season country since group.,47.06,2024-05-08 13:13:37.667914,2024-08-18 21:38:34.860866
354,Pressure before career trip.,26.82,2024-01-07 04:47:43.006955,2024-08-17 02:13:53.742183
355,Arrive to indeed sound two.,35.8,2024-03-27 06:10:34.043773,2024-08-10 16:42:09.578258
356,Position Mr speech far.,41.73,2024-08-06 06:01:04.796283,2024-02-07 09:13:12.757746
357,Approach wear just stand sometimes.,13.32,2024-04-06 00:03:25.321915,2024-02-29 07:05:33.637690
358,Community box how common whose.,25.83,2024-01-09 02:01:54.511162,2024-04-09 04:33:56.339418
359,Response avoid into.,41.7,2024-01-04 22:50:40.971688,2024-07-24 06:42:25.851182
360,Attention serious they prove decide.,24.48,2024-04-26 05:14:17.208371,2024-09-16 06:36:46.465690
361,Painting wall bag garden.,41.83,2024-05-18 14:09:13.922363,2024-07-27 11:51:38.803332
362,Rich drug health reality measure like.,17.56,2024-06-07 05:10:21.481214,2024-01-06 20:23:52.448547
363,Against in hot wear.,24.41,2024-03-05 16:03:49.621531,2024-01-30 22:42:40.658111
364,Build result important push chance account standard.,23.36,2024-09-12 09:48:41.002303,2024-03-30 23:28:55.043113
365,Majority guess piece expect community.,33.73,2024-07-31 00:31:17.908865,2024-03-20 10:52:28.316698
366,Audience keep board behavior audience.,42.95,2024-04-12 19:33:32.284168,2024-09-22 06:49:45.435584
367,Stand great board off middle.,40.72,2024-04-24 12:45:57.550678,2024-05-18 13:53:31.454321
368,Want to often throw.,7.8,2024-08-02 09:04:01.893425,2024-05-23 17:52:33.890799
369,Green current mother mission.,43.99,2024-02-22 22:06:07.640018,2024-09-15 04:52:13.443259
370,Get stay hot turn organization.,17.04,2024-03-04 23:02:18.243999,2024-03-09 19:39:53.965129
371,And dream interesting war apply enjoy.,18.1,2024-07-06 10:07:30.406052,2024-01-06 11:11:43.553468
372,Anyone first paper prevent.,21.75,2024-04-27 22:55:43.938503,2024-05-28 02:49:03.541240
373,Lot remain challenge.,39.59,2024-03-28 05:12:47.032583,2024-04-19 21:53:21.041931
374,Town pull themselves themselves type class food.,43.94,2024-04-16 16:53:56.524165,2024-05-03 14:45:10.291879
375,Either born above program.,47.58,2024-04-29 17:48:16.717562,2024-07-06 22:53:37.458704
376,We several half fly.,44.56,2024-07-29 17:04:15.144898,2024-09-02 13:18:43.059674
377,Wall mention response drive out group economy.,11.72,2024-09-17 03:43:32.913691,2024-09-14 13:10:39.498400
378,Early general position talk attack hit truth.,11.78,2024-04-15 08:19:02.429054,2024-07-11 05:37:47.307676
379,Lead morning want outside whatever through.,33.6,2024-01-18 19:28:53.978526,2024-07-03 11:32:16.404632
380,Speech expect key fly.,11.37,2024-05-16 01:14:09.869397,2024-05-30 06:12:11.692705
381,Food whose free few what continue.,34.49,2024-04-18 09:27:33.592571,2024-04-10 10:59:39.704162
382,When laugh large will baby south bad.,29.78,2024-08-30 15:52:23.439259,2024-09-14 09:58:43.649967
383,Institution morning so fly.,39.73,2024-03-15 12:46:45.212224,2024-02-19 11:31:41.543291
384,Fear walk standard rise must church.,9.83,2024-01-12 09:22:44.384675,2024-07-01 09:53:42.463737
385,Try be or successful Democrat.,40.36,2024-04-20 02:51:53.163660,2024-08-01 05:53:55.507813
386,Drop game friend government.,40.11,2024-09-06 10:34:46.176576,2024-03-27 00:26:03.567444
387,Several majority hit answer provide even.,28.18,2024-05-04 16:01:48.452899,2024-09-13 23:10:05.554615
388,Dark around machine use yourself page wait.,46.94,2024-07-17 02:35:29.138513,2024-08-21 21:38:01.846070
389,Power bag result throughout sign.,49.48,2024-05-08 21:56:38.780874,2024-08-10 09:52:28.082834
390,Night society I miss across.,32.35,2024-08-13 06:40:34.233333,2024-07-13 17:33:30.456722
391,Consider ago become.,23.75,2024-04-27 04:26:15.095075,2024-02-03 00:13:27.582332
392,Federal indeed phone develop.,25.48,2024-08-29 10:28:39.308607,2024-03-13 22:59:18.104110
393,Matter make unit pay wind.,26.53,2024-08-25 05:27:31.207310,2024-03-06 17:46:40.973628
394,Believe attorney second many.,21.9,2024-09-05 08:30:10.043216,2024-02-09 08:24:47.995008
395,View party water yourself our.,39.21,2024-05-22 17:00:20.773787,2024-05-10 19:16:10.205687
396,Truth onto discussion south.,36.99,2024-05-27 15:41:39.510517,2024-06-20 17:11:13.999708
397,Result evidence whose either education coach or.,35.67,2024-04-01 13:04:47.386904,2024-03-25 15:27:59.214118
398,Party grow campaign along at challenge.,47.25,2024-06-24 06:19:34.046662,2024-04-26 17:19:43.670862
399,Bring their would wonder new.,17.31,2024-09-01 19:37:37.964682,2024-04-23 10:11:13.114752
400,Necessary assume trouble natural pattern speech.,27.67,2024-08-15 04:05:39.961460,2024-01-24 14:32:26.763598
401,Behavior whatever design them attorney.,44.08,2024-09-07 08:04:59.478699,2024-09-06 19:26:01.052067
402,Specific still difficult draw exist.,36.5,2024-09-03 11:14:31.464336,2024-05-27 09:13:06.102818
403,Education degree look today see current attention.,24.09,2024-08-17 06:03:21.236155,2024-07-30 21:19:57.121783
404,Democrat style coach trade.,25.9,2024-06-18 06:41:10.706519,2024-03-15 15:39:31.061273
405,Teacher family always seven part manage she.,12.45,2024-09-16 11:34:02.737105,2024-06-08 04:54:38.545816
406,Hot them way instead research.,30.87,2024-09-02 02:48:32.589866,2024-02-19 16:47:14.258837
407,Forget technology where water field.,33.26,2024-07-21 15:59:36.505751,2024-05-23 14:17:10.693869
408,Behind brother gun sound only visit draw.,25.47,2024-05-28 10:24:29.353576,2024-08-14 22:12:30.508288
409,Series traditional girl behind.,41.91,2024-08-12 11:12:45.558183,2024-04-21 14:46:45.311048
410,Central easy fish eat career.,34.76,2024-01-28 08:10:33.111629,2024-04-09 01:45:44.182403
411,Appear raise maintain perhaps catch your thing to.,42.89,2024-02-04 01:50:44.416919,2024-03-18 06:49:28.998505
412,Short life account table.,23.12,2024-06-30 13:06:04.254772,2024-08-14 23:07:56.748464
413,Decide security weight quite book drug.,38.22,2024-05-08 17:08:28.335563,2024-04-19 06:16:25.411573
414,Area late risk decade compare travel.,33.12,2024-04-29 07:08:45.657864,2024-06-26 04:25:41.406775
415,Police draw accept industry skill particular necessary particular.,38.03,2024-01-06 22:06:23.917467,2024-02-22 21:38:46.123590
416,Mind see fact evening owner.,10.7,2024-08-16 22:31:56.972884,2024-06-13 15:23:18.966085
417,Man bit news else college energy.,13.17,2024-08-27 08:11:59.182996,2024-07-10 00:10:06.031588
418,Surface if trade society.,39.46,2024-03-21 01:52:11.561790,2024-07-26 18:18:25.861777
419,Security feel still how turn race.,14.65,2024-01-20 02:10:52.585899,2024-05-03 05:32:54.197428
420,Manage nation peace project commercial item meet.,37.8,2024-01-10 22:17:12.466706,2024-03-28 19:16:59.436669
421,Analysis because others commercial.,27.97,2024-03-02 14:10:25.630581,2024-08-02 22:13:31.898033
422,Which store language smile enter.,9.33,2024-07-22 04:06:25.932052,2024-07-05 09:51:57.385339
423,Outside difficult your sell.,5.14,2024-09-08 16:00:35.207889,2024-04-18 00:33:55.259453
424,All particularly nearly along happen room care.,44.59,2024-04-04 04:36:02.607649,2024-07-06 02:28:09.747037
425,Everyone stock school.,35.83,2024-09-15 19:40:18.623225,2024-06-06 03:19:59.377857
426,Idea practice over room his career.,22.55,2024-05-04 15:11:48.973865,2024-06-10 06:37:38.954544
427,Become detail field support.,46.81,2024-07-10 10:17:19.969894,2024-05-14 21:24:04.905702
428,Unit whole too next sense want field.,46.15,2024-01-15 02:07:27.956035,2024-04-12 11:37:31.656072
429,Great wall look growth approach chair sure model.,5.86,2024-05-27 17:11:33.454725,2024-01-02 04:06:17.269071
430,Different owner short between.,31.41,2024-03-30 23:27:11.842907,2024-01-23 13:14:07.036103
431,Every movement or win force recognize.,39.59,2024-02-15 01:32:47.384129,2024-01-23 06:51:47.191128
432,Style American already approach reach much end.,23.79,2024-03-21 11:37:16.865740,2024-02-10 16:24:19.628882
433,Bill school remember by least of growth.,43.98,2024-04-01 00:19:46.962308,2024-05-26 15:34:20.579599
434,Pass financial news education east who herself.,13.38,2024-07-11 05:00:54.699883,2024-01-27 22:27:05.338830
435,Bad now real song.,36.29,2024-05-16 03:20:37.349144,2024-04-20 07:19:54.733402
436,Week very need minute reduce.,20.76,2024-03-07 09:10:13.551591,2024-01-10 00:18:45.579552
437,Reason one conference garden him time.,31.43,2024-04-05 08:19:32.266783,2024-04-15 14:47:01.209675
438,Fact why sport person must statement.,41.83,2024-08-05 21:55:19.022376,2024-08-01 18:01:18.245018
439,Technology important lay whose.,45.28,2024-08-29 23:52:05.405959,2024-07-28 23:52:37.763716
440,Forget rule not election claim do.,36.73,2024-06-16 12:09:53.438174,2024-03-20 20:05:02.004327
441,Series risk decade per laugh agreement.,18.15,2024-04-27 00:45:44.712855,2024-03-01 17:30:12.200494
442,Culture lay five owner ask hot show.,36.0,2024-01-04 20:19:39.538342,2024-09-22 07:20:31.540405
